plate_dr12q,mjd_dr12q,fiberid_dr12q,ra_dr12q,dec_dr12q,plate_dr16q,mjd_dr16q,fiberid_dr16q,ra_dr16q,dec_dr16q,separation
6704,56388,230,160.4781051067739,54.30824182420555,8173,57375,880,160.47810510256363,54.30824182272002,1.0334339660260385E-5
4628,55646,554,160.52508776394566,42.732009551212336,8358,57451,288,160.52508775730323,42.732009550493835,1.7754244225419995E-5
6453,56365,682,160.56290546841694,27.579230669474256,11354,58441,400,160.56290546440715,27.579230670668156,1.3497585210435415E-5
6703,56636,346,160.71673883653858,52.2709032247274,8167,57071,906,160.7167388501266,52.270903225348015,3.0016897843349095E-5
6452,56366,80,160.79066879196415,29.188577594617968,10471,58132,260,160.79066880285978,29.1885775972955,3.557427706892594E-5
4628,55646,468,160.87311757228963,41.2805570482344,8364,58138,5,160.8731175732434,41.280557046532515,6.647970547926935E-6
6452,56366,33,160.90395500321802,28.923918398049583,10471,58132,257,160.90395499749096,28.9239183995004,1.8786290192467688E-5
4633,55620,26,161.08378338904416,39.612200766339534,8822,58167,920,161.0837833859077,39.61220076786497,1.0286913976507104E-5
6701,56367,404,161.46604129159925,47.21265435641545,7390,57130,408,161.46604127960916,47.21265435736354,2.9518655524452046E-5
6445,56366,486,161.74025916793008,30.6494740321733,11384,58522,16,161.74025917644687,30.64947403386744,2.7073149216279154E-5
6449,56356,698,162.07653943076866,29.132913914782492,10471,58132,22,162.07653942500735,29.13291391620331,1.8825066559584437E-5
4628,55646,764,162.3421091018184,42.52339225226896,8365,57450,752,162.34210909014132,42.52339225109838,3.126699769805537E-5
6445,56366,608,162.35067103806907,31.512541535547715,10477,58136,399,162.3506710353064,31.512541535027445,8.683249659050586E-6
4628,55646,232,162.4753448888748,41.63610868435382,8365,57450,274,162.47534488874322,41.636108684621355,1.026126666825036E-6
6437,56340,628,162.7354674939293,27.56431125379692,11354,58441,52,162.73546749007386,27.564311254944666,1.297939216961412E-5
6449,56356,168,162.77537399286942,27.924255581890815,10475,58137,384,162.77537399340676,27.92425558173855,1.794929859806423E-6
6444,56339,140,162.9369887983934,32.776989458086234,10268,58487,468,162.93698879906535,32.77698945809516,2.034087042245945E-6
6702,56381,970,163.1503444016439,50.71852328289817,8162,56993,842,163.15034440249343,50.71852328428187,5.344408747955819E-6
6437,56340,808,163.61525680405288,26.931616842517993,10473,58142,496,163.6152568068494,26.931616843614698,9.805675472917913E-6
4625,55632,564,163.9231788006386,39.94204617092486,8821,57731,902,163.92317879730425,39.94204617412839,1.4754683982639422E-5
6418,56354,596,164.0778875921353,24.946329828554063,10467,58138,745,164.0778875949979,24.94632983003651,1.0760587744915559E-5
4629,55630,971,164.2163607061985,39.85751243475822,8820,57449,666,164.21636070630123,39.85751243475907,2.838817131285616E-7
4624,55654,778,164.69093551198085,42.028115976005225,8366,57432,605,164.6909355116831,42.02811597673278,2.737538472202412E-6
6707,56383,876,164.73314365845496,55.136642256442315,8172,57423,874,164.73314367656337,55.136642262451694,4.3088739622885755E-5
6446,56363,74,165.25266410774637,28.18908751873737,10478,58171,194,165.25266411085562,28.189087517739498,1.0499329151679719E-5
6443,56367,698,165.57326977053492,30.51294859906128,11386,58514,141,165.57326979477517,30.51294860400671,7.725928087531448E-5
6412,56358,320,165.58810913913453,26.052572786141802,10466,58161,884,165.58810913716266,26.05257278524594,7.146535519721508E-6
7101,56659,302,166.16293802536046,55.5726502621724,8178,57428,51,166.16288216546292,55.57258581525003,0.2583678335183432
6442,56369,996,166.36656078295468,32.94902230315142,10266,58462,367,166.3665607869005,32.94902230307429,1.1923393169711175E-5
6440,56370,574,166.44141271917056,32.92923972910471,10266,58462,334,166.44141272651055,32.929239729898285,2.236205443556572E-5
7101,56659,812,166.74573508381175,56.178086267539456,8178,57428,25,166.74578133383605,56.17803157001586,0.21763010332734675
4626,55647,46,166.7510055446338,36.00871990972619,10267,58223,675,166.75100555561517,36.00871991069409,3.216844888500462E-5
6699,56411,610,167.50953685886736,52.0112370474577,8165,57374,188,167.50953686336425,52.01123705386248,2.5118149928424238E-5
4620,55652,812,167.6239949035054,41.76928140769655,8367,57429,574,167.62399491012417,41.769281407988174,1.780234963874581E-5
6441,56364,364,167.76735200538292,28.499562012195216,11357,58522,615,167.7673520075075,28.499562011552904,7.108204327750324E-6
6692,56390,720,168.41989890407913,50.16035907393681,7395,57131,778,168.41989890769435,50.16035907440012,8.502944681918338E-6
4623,55621,312,168.98986579672928,34.08057673053531,10265,58512,692,168.98986580183958,34.08057673085386,1.5280516011100774E-5
4621,55649,956,169.26590509719708,40.03097074743121,8819,57450,834,169.26590509521225,40.03097074807659,5.944114409361484E-6
6705,56636,983,170.15277031794773,54.34885900453908,8170,57131,443,170.1527703641039,54.348859006152566,9.702145662610058E-5
6648,56383,112,171.05319834176072,44.6718720855823,8361,57731,960,171.05319834208194,44.671872083991474,5.785706537848341E-6
4617,55617,792,171.15490949158854,39.85154069915046,8844,57424,680,171.1549094867844,39.85154070073654,1.4453186286425607E-5
6691,56413,294,171.2384004322488,50.208647800265666,8160,57071,99,171.23840042884805,50.20864780077578,8.047580031959775E-6
6698,56637,234,171.70136662975523,53.00304960108791,8164,57127,158,171.70136660717128,53.00304959597435,5.2274108524889556E-5
4619,55599,230,172.11650446327076,33.552618510566965,10263,58464,814,172.1165044624332,33.55261851050293,2.5233509118609456E-6
4648,55673,570,172.225224945035,38.4666548329058,8874,57426,712,172.22522494957678,38.466654832017376,1.3195369258840815E-5
6646,56389,400,172.422304160344,44.32156297002712,8362,57732,780,172.42230415965713,44.32156297432787,1.558344166504187E-5
4615,55618,436,172.58807859219854,35.66135367802205,10264,58162,770,172.58807860594658,35.66135367688694,4.041896761957698E-5
4699,55684,214,173.29546412092412,41.290117387379205,8368,57431,13,173.2954641210049,41.29011738743212,2.8988934839019904E-7
6685,56412,113,173.52752762723884,48.69353139658849,7399,57162,831,173.5275276297702,48.69353139622725,6.154218751446677E-6
6685,56412,975,173.772705418134,48.987921646730086,7399,57162,869,173.77270540955152,48.98792164046444,3.0329330345915133E-5
6690,56416,363,174.18895918759767,51.17981764582555,8159,57064,898,174.18895918428214,51.17981764542651,7.619030911699261E-6
7099,56666,192,174.6392514069268,58.464862243678134,8176,57131,916,174.63934848266518,58.46482220792741,0.2327708285254961
7099,56666,876,174.76340306127207,58.90921745465227,8238,58171,390,174.7635084700205,58.90916367904922,0.27545832814773835
4698,55623,480,175.13760491103082,41.61936153743809,8369,57451,199,175.13760491039667,41.61936153703419,2.242084357495997E-6
4646,55622,438,175.1762109788343,34.86364438547174,10262,58543,765,175.1762109802055,34.86364438529279,4.10123881690352E-6
4698,55623,694,175.70885934058862,41.76621446434143,8369,57451,882,175.70885936021782,41.76621446485917,5.273989563859758E-5
7091,56658,522,176.11106503317026,58.20230374094646,8238,58171,247,176.11110419078454,58.20225227079762,0.19962632233625208
4654,55659,158,176.62227501265593,39.530072393020404,8842,57424,698,176.62227501560227,39.53007239198045,8.996899653613791E-6
6689,56396,572,177.03267854084135,53.411918219802615,8228,57423,534,177.03267854370523,53.41191822281481,1.2464157433245747E-5
4653,55622,926,177.4939069269216,37.85417232885693,8842,57424,126,177.49390692533723,37.85417232917886,4.650269053791646E-6
4697,55660,452,178.0591267576337,39.78669898993631,8842,57424,928,178.05912675867938,39.7866989895515,3.207350197121925E-6
4650,55648,364,178.27142905157592,34.73587265616377,10260,58173,290,178.2714290511605,34.735872656215214,1.242900785048533E-6
6639,56385,728,178.7093736724724,43.067907084204364,8371,57786,332,178.70937367574263,43.067907086432314,1.1760105250134641E-5
7091,56658,838,179.1449860664684,57.71565478908211,8234,57450,805,179.14500072890917,57.715572439105266,0.29779750918339953
4647,55621,164,179.5541120395581,33.22431103383692,10275,58467,398,179.55411203264651,33.224311032979784,2.1041864790885035E-5
6639,56385,916,179.9917253696963,43.159151177895836,8371,57786,140,179.99172537423297,43.15915118090593,1.610457967793739E-5
6639,56385,916,179.9917253696963,43.159151177895836,8371,57751,130,179.99172537423297,43.15915118090593,1.610457967793739E-5
6639,56385,946,179.9925709527057,43.80566584977033,8371,57786,116,179.9925709527971,43.80566585102204,4.512424773935135E-6
7098,56661,153,180.05986260465937,59.46244304215796,8237,58162,722,180.0599426331836,59.462359715447896,0.3337882038208761
6683,56416,951,180.32413495968288,51.94358934916653,8225,57375,629,180.3241349522848,51.943589342517164,2.9026737925084484E-5
6677,56385,994,181.06467236098848,49.270467277601696,7423,57135,410,181.0646723781083,49.27046727451884,4.1717114428246975E-5
6676,56389,282,182.33707803181125,49.8056317505286,7423,57135,819,182.3370780310498,49.80563175005531,2.4561909041176037E-6
6634,56367,932,182.8499742667687,42.37635634417789,8383,57518,598,182.84997426737664,42.37635634452866,2.051476052762199E-6
6672,56386,872,182.85845023239565,48.849169319180625,7424,57160,598,182.85845023066156,48.84916931949886,4.264746779151394E-6
6838,56429,864,183.12889958356155,58.24232257269029,8236,58500,459,183.12889958252802,58.242322577407364,1.709398805671688E-5
6969,56420,858,183.631684746304,59.142620529773446,8236,58197,574,183.63172016135334,59.14253628001826,0.31026842528045645
6833,56413,490,183.77874785015402,55.101342565448725,8214,57867,619,183.77874783805782,55.10134256320217,2.6193811215429643E-5
6682,56390,971,184.18726750896224,52.39770684648622,8219,57429,6,184.18726751075906,52.39770684795805,6.60709390721682E-6
6688,56412,38,184.27357162358805,54.5459532861923,8214,57867,340,184.27357162268422,54.545953285647236,2.7225972167319064E-6
4612,55590,143,184.50229983880303,32.85677016277252,10246,58171,363,184.50229985128436,32.856770164947974,3.854881095807959E-5
4701,55709,886,184.54167140531786,38.252082659467135,8834,57458,423,184.54167141141502,38.25208265952005,1.723805746488527E-5
6632,56366,180,184.55464233790997,40.00383978007536,8834,57458,550,184.55464234253589,40.00383977855726,1.3877889670816843E-5
4613,55591,933,184.76458354909687,35.85442002775479,8865,57426,49,184.76458355846745,35.85442002748052,2.735955318398389E-5
3967,55704,526,185.4278518726719,39.87505535724597,8834,57458,723,185.4278518728874,39.87505535715022,6.879479545218276E-7
6968,56443,372,186.26825263283052,58.90710318301733,8236,58500,860,186.26829603857317,58.90704282752731,0.23178126456663117
3965,55302,264,186.54586465652153,36.72683784837824,8866,57457,857,186.54586465755716,36.7268378482838,3.0074952910098696E-6
3965,55302,206,186.7300109909515,36.275855226276555,8866,57457,138,186.73001100011453,36.275855225602896,2.670364692768733E-5
6837,56442,748,186.8805330569319,59.04405360415533,8236,58500,896,186.8805330566914,59.04405361474859,3.813832624387352E-5
3967,55704,828,187.343052843436,40.66801216687173,8384,57513,186,187.3430528401181,40.6680121685879,1.0965895259455925E-5
6681,56419,77,187.86461365066606,53.00575924455726,8221,58198,508,187.8646136524464,53.00575924471189,3.896637060226632E-6
6670,56389,348,188.15872387294218,48.7818878104661,7418,57165,171,188.15872387127547,48.781887812294435,7.678173654480285E-6
6479,56364,906,188.67769732987898,33.15679853603033,10249,58467,360,188.6776973264259,33.15679853546563,1.0603673178745091E-5
3968,55590,918,189.90483923984797,36.222776678165616,10248,58220,588,189.90483924640353,36.22277667766161,1.9124912563783083E-5
6617,56365,646,190.0319622377647,44.0857372663432,8374,57783,975,190.03196223560542,44.08573726040626,2.2090323757255512E-5
3969,55307,938,190.49702872459255,37.44874834733183,8868,57781,574,190.49702872268597,37.44874834758577,5.525211948006336E-6
6666,56371,688,191.1544221401275,47.928739281506466,7415,57097,245,191.15442213240345,47.92873928577094,2.414197368100516E-5
3973,55323,584,191.22978348138457,37.59418142601965,8868,57781,682,191.22978347148816,37.59418142589538,2.8232716963089606E-5
6832,56426,978,191.6753126758592,56.25226080932452,8231,58199,227,191.67531268253185,56.25226080286274,2.6818373112323918E-5
4702,55618,382,191.71479384141173,41.36139695565856,8386,57518,487,191.7147938425049,41.36139695612639,3.4001595262149126E-6
4703,55617,650,192.06582120662296,41.68735839769998,8386,57518,573,192.06582120561725,41.6873583972537,3.145041318323984E-6
3971,55322,974,192.34102877812012,35.15597025051928,10248,58220,1000,192.3410287810815,35.15597024984943,9.043694626829146E-6
6836,56443,966,192.38476725981081,58.467490119205166,8213,58193,471,192.3847672566656,58.46749011545851,1.473059544257195E-5
3971,55322,984,192.43669299819868,34.95905826478695,10248,58220,12,192.43669299702844,34.95905826478511,3.452709975134728E-6
6679,56401,368,192.77525540317856,53.41732790300469,8217,58172,292,192.775255394782,53.417327900776975,1.971956371179983E-5
6665,56390,528,192.93837054155767,48.71056955738418,7412,57162,410,192.93837054352292,48.71056955830823,5.732422187578863E-6
3974,55320,748,193.78270808382842,35.43809626741001,8869,57481,257,193.7827080849765,35.438096267094075,3.5542206488611713E-6
6673,56419,906,194.25791208856288,53.21939599126497,8222,57431,822,194.2579120974405,53.219395993538875,2.0813258640079276E-5
6831,56426,776,194.28721909518126,56.8815294270703,8215,58197,596,194.28721908718657,56.88152943569972,3.481907708904026E-5
6835,56420,330,194.64537703458703,59.01681038477666,8213,58487,816,194.64537704067843,59.01681037320303,4.316728712525175E-5
6619,56371,958,195.1965252853563,43.96130367485458,8376,57786,199,195.196525272072,43.96130367438902,3.4464567998782246E-5
6760,56425,523,195.41285809638063,55.26859863876712,8215,58197,296,195.41285809081114,55.268598636127166,1.4859747714468074E-5
6488,56364,742,195.71350954257693,34.03807781480284,10251,58173,162,195.71350954776378,34.03807781421002,1.56198735408251E-5
3976,55302,968,196.10292925734038,39.770639625759415,8838,57870,644,196.10292925681938,39.77063962710183,5.043136510315174E-6
6835,56420,134,196.13219643888615,58.61030652150399,8213,58193,70,196.13219643825636,58.61030652279628,4.799769911770828E-6
6755,56413,896,196.87210037107528,50.377811575890824,8223,57429,294,196.8721003684255,50.37781158036228,1.7208377558893613E-5
6487,56362,834,197.75549588592935,32.20753467991541,10253,58487,243,197.75549589936924,32.20753468234834,4.1864962592395425E-5
6759,56416,974,198.29683770126073,52.98041973151317,8218,57519,50,198.2968377027593,52.98041973185603,3.4748008669240347E-6
3979,55597,318,198.3725075728975,36.12790493589475,8871,57519,780,198.37250757898218,36.12790493374342,1.9313459033741993E-5
6754,56414,618,198.37999673737923,51.5596796362494,8223,57429,939,198.37999671781012,51.55967963200858,4.638255197233408E-5
3981,55603,364,198.86102977250516,37.57961499884938,8839,57846,374,198.86102977321445,37.579614998729745,2.068941537918292E-6
6754,56414,222,199.61493777308158,50.59477563316798,8210,57426,342,199.61493776278374,50.59477563110757,2.4674774096564272E-5
3979,55597,930,199.65375790359496,36.642788016565724,8871,57519,964,199.6537578970792,36.64278801737338,1.9044289905885298E-5
6758,56415,644,199.7217013713714,53.480467843906986,8207,57431,711,199.72170136935648,53.48046784306662,5.271252365228831E-6
6623,56367,728,199.86489062503557,44.94903729104514,8378,57785,628,199.8648906245882,44.94903729035346,2.7384822769865852E-6
6622,56365,453,200.82358686638693,41.67961815919181,8388,57488,40,200.82358686495417,41.67961815866408,4.295374207108658E-6
6754,56414,50,201.03075117309004,50.22335513658665,7433,57166,1000,201.03075119047898,50.22335513343835,4.162412117372751E-5
6622,56365,400,201.2616240091239,42.294341177756294,8389,57488,759,201.26162401756392,42.29434117755932,2.2486212583567338E-5
6622,56365,392,201.4062624899433,42.1586717776413,8389,57488,765,201.40626250066612,42.15867178167167,3.208361855259495E-5
6492,56362,654,201.8448164819511,32.89262638568746,10257,58526,780,201.84481648182413,32.89262638568486,3.8399869105431547E-7
6829,56453,734,202.00516311390788,57.520265407086434,8201,58146,159,202.00516310477312,57.52026539934931,3.297995435512903E-5
3984,55333,734,202.10534823346222,38.44391696049715,8845,58159,171,202.10534823565274,38.443916959726806,6.770364799054632E-6
4708,55704,470,202.57995289989964,39.748821188783324,8845,58159,887,202.57995290000423,39.74882118802617,2.741096684314373E-6
6829,56453,818,202.70197654888423,57.408304305352004,8201,58146,77,202.70197653621594,57.408304294851646,4.50821931677815E-5
6622,56365,866,202.78582648384722,43.16827253476067,8379,57787,458,202.78582651784103,43.16827253478496,8.925595867228125E-5
6757,56416,306,203.2462511065345,53.34115153254147,8208,57430,695,203.24625112652086,53.34115153424544,4.339402655367393E-5
6626,56330,512,203.28564439453243,42.5901387653369,8390,57485,666,203.28564439571574,42.59013876532714,3.1364285878552307E-6
6757,56416,268,203.5802247621682,53.18817315505319,8208,57430,758,203.58022476833764,53.188173155572485,1.3438634385314405E-5
6829,56453,917,203.60126153200764,58.22138454155015,8201,58146,986,203.60126152854963,58.22138453728264,1.6703458338107318E-5
6757,56416,902,204.88215659787033,54.39588335486569,8205,58143,26,204.8821565816872,54.3958833534818,3.428137958104823E-5
6626,56330,760,205.26332428246815,43.35520254715432,8379,57787,66,205.26332428393704,43.35520254882868,7.149593006067371E-6
4709,55720,527,205.32265791289632,40.28676679794454,8846,57428,866,205.32265791220783,40.286766798176885,2.0674252623408963E-6
6628,56366,348,205.50168504034878,44.240071854665544,8379,57787,970,205.50168506002632,44.24007185489224,5.075732194535192E-5
3986,55329,971,205.84232316923004,35.60699353753598,10256,58193,807,205.84232317112088,35.60699353688357,6.0120249266877105E-6
6805,56442,762,206.61547785689808,57.897552893935824,8199,57428,460,206.61547786177147,57.897552899265506,2.1332233240094E-5
6744,56399,67,206.63672257944015,49.07787044491817,7431,57162,831,206.63672257860844,49.0778704446211,2.2338841230050136E-6
6628,56366,125,206.91668656426634,43.72785980175053,8380,57520,308,206.91668656304782,43.72785980041419,5.7613262644938445E-6
6756,56426,410,207.05344659310737,52.25968850999457,8209,57427,721,207.05344658261694,52.25968850934403,2.323401740932769E-5
6740,56401,175,207.18534973378888,50.72898473832792,8209,57427,300,207.185349725531,50.728984736975335,1.943754715327847E-5
3856,55269,108,207.43483764631378,33.230498705214764,10259,58190,335,207.43483764761376,33.23049870515495,3.920555123911273E-6
6631,56364,324,207.7202554343883,41.29157642638585,8392,57483,446,207.7202554427393,41.29157642301598,2.5640237111254878E-5
3852,55243,844,208.13991996615448,37.961717601373216,8848,57875,420,208.1399199661637,37.96171760235847,3.5470076724073144E-6
3852,55243,52,208.76909217399447,36.633889481555464,8878,57785,768,208.76909217406381,36.63388948024771,4.71217723005163E-6
6745,56425,222,208.87201351081438,48.835755683275636,7432,57107,780,208.87201352336166,48.83575568087371,3.096375607190486E-5
3857,55272,700,209.4268415367753,34.46255750498929,10259,58190,984,209.42684154228377,34.46255750384029,1.686527034176456E-5
6630,56358,228,210.27367207660177,40.27509844443981,8505,57834,466,210.27367207533655,40.27509844490614,3.859342848092912E-6
5169,56045,540,211.2379778751129,40.62310867432057,8505,57834,276,211.2379778740699,40.623108673508206,4.083471777304107E-6
3854,55247,938,211.31511680794034,36.86365599805229,10760,58224,614,211.31511681260753,36.863655996973826,1.3992058491212505E-5
7339,56799,518,211.38439875373075,53.06714064661516,7338,57805,518,211.3843993043277,53.06709484711642,0.1648824972178522
7340,56837,510,211.42719283518824,53.38993355044376,7338,57817,509,211.42721285322358,53.38987323329852,0.22135392167618745
7339,56799,520,211.4786496525133,53.05659217135002,7339,57428,520,211.4786512635124,53.05654643411926,0.16469092265631383
7340,56837,500,211.59203328405948,53.01728073497269,7340,57106,500,211.5920342948482,53.01723078632954,0.17982843925103867
7339,56722,558,211.60252519613277,53.294442892509565,7338,57805,537,211.60255219045092,53.29438629433095,0.21187090123685778
7339,56722,558,211.60252519613277,53.294442892509565,7340,58216,511,211.60255219045092,53.29438629433095,0.21187090123685778
7339,56722,558,211.60252519613277,53.294442892509565,7340,58289,531,211.60255219045092,53.29438629433095,0.21187090123685778
7339,56799,492,211.6979214146013,52.99898548203341,7338,57859,497,211.69790895351335,52.99893477216853,0.18454107596598648
7340,56825,486,211.7048985367625,52.582194528497496,7339,57463,490,211.704889079323,52.58213870328636,0.202032729113034
7339,56722,491,211.7733127559842,52.71416184060863,7339,57492,487,211.7733316562746,52.71411088442689,0.18801607452792812
7339,56813,509,211.83140366452895,53.56415944413906,7338,57859,527,211.8314157584967,53.56409062593316,0.24909136647883912
7339,56813,509,211.83140366452895,53.56415944413906,7339,57481,527,211.8314157584967,53.56409062593316,0.24909136647883912
7339,56799,459,211.85032342262525,52.30803630754706,7340,58258,325,211.85028106661298,52.30796635711081,0.26852541567104943
7339,56799,557,211.88125853485224,53.851919232735,7338,57805,557,211.88125610668877,53.85187094919576,0.17389720456863686
7339,56799,557,211.88125853485224,53.851919232735,7339,57544,557,211.88125610668877,53.85187094919576,0.17389720456863686
7339,56799,557,211.88125853485224,53.851919232735,7339,57435,559,211.88125610668877,53.85187094919576,0.17389720456863686
4711,55737,894,211.95165792346293,39.00703989500582,10759,58526,930,211.95165792587972,39.007039894276474,7.252781364789559E-6
7339,56780,465,211.9829794777758,52.51126794003941,7338,57159,468,211.98297571999908,52.51119531790153,0.2615693038578074
7339,56799,525,212.02518094801303,53.679673872634275,7338,58174,523,212.025192920741,53.67961099254077,0.22780334322541063
6750,56367,58,212.04047909350547,46.196357810509284,8500,57432,551,212.0404790892954,46.196357809351674,1.1288383589338366E-5
7339,56780,479,212.05326071305188,52.95247015145699,7338,57843,474,212.05323482219904,52.952404199739604,0.24397663302531605
6055,56102,656,212.07878600520218,45.120952064567646,8500,57432,462,212.07878600310045,45.120952066167824,7.854176098776069E-6
7339,56799,434,212.18203714010974,52.82815538373038,7339,57934,442,212.182010849847,52.82807838098443,0.2830467686140346
7339,56799,565,212.19427673488838,53.60384278733305,7338,57050,570,212.19427745974318,53.60377031883705,0.2608911803769534
7339,56799,561,212.20591144349004,53.68090511424068,7339,57518,563,212.2059194972871,53.68083276089542,0.26103750247078816
7339,56780,431,212.21519313076865,52.69291348439716,7339,57518,429,212.2151681664057,52.69283404876632,0.29110967718277336
7339,56780,431,212.21519313076865,52.69291348439716,7340,57185,431,212.2151681664057,52.69283404876632,0.29110967718277336
7339,56780,431,212.21519313076865,52.69291348439716,7338,57127,429,212.2151681664057,52.69283404876632,0.29110967718277336
7340,56837,443,212.23177343497747,51.920118005493805,7338,57805,423,212.2317143398534,51.92006391519192,0.23480670429847708
7340,56837,441,212.27857101840598,51.89951930418369,7338,57832,425,212.27850950601157,51.89946274250933,0.24521958454536988
7340,56837,599,212.28711869797806,53.96811994031614,7339,57901,594,212.2871312004384,53.96806500127548,0.1995447653895458
7339,56720,445,212.31785292862833,52.00622835199381,7339,57934,435,212.31777543270022,52.00615310013721,0.32075528079036586
7339,56720,445,212.31785292862833,52.00622835199381,7340,57570,441,212.31777543270022,52.00615310013721,0.32075528079036586
7339,56720,445,212.31785292862833,52.00622835199381,7339,57510,443,212.31777543270022,52.00615310013721,0.32075528079036586
7339,56799,595,212.33543202205337,53.9127174114527,7339,57428,595,212.3354422817152,53.91265380608373,0.23001048425059628
7340,56837,429,212.36247238355446,52.659345805992125,7339,57510,428,212.36244750034032,52.65926867192898,0.28294859859709587
7339,56813,598,212.43701912423688,53.83414585490588,7338,57789,596,212.43701933653296,53.83408571030973,0.2165210158590085
7339,56813,598,212.43701912423688,53.83414585490588,7339,57082,600,212.43701933653296,53.83408571030973,0.2165210158590085
7339,56799,424,212.44094079930204,52.66407810671944,7338,57159,440,212.44091784983647,52.66400151922539,0.2802310550108662
7339,56772,423,212.47636726858076,52.42468302525602,7338,57843,441,212.476358732388,52.42460857178658,0.2686867753639617
7339,56772,423,212.47636726858076,52.42468302525602,7338,57781,421,212.476358732388,52.42460857178658,0.2686867753639617
7339,56772,423,212.47636726858076,52.42468302525602,7338,58174,423,212.476358732388,52.42460857178658,0.2686867753639617
7340,56837,612,212.4949697541656,53.21135788906068,7338,57843,616,212.49499614419292,53.21129481502934,0.23408588873014124
7339,56799,581,212.5175768645151,54.019237959993724,7339,57492,589,212.51759948679364,54.019167341840756,0.25868878939888945
7339,56799,581,212.5175768645151,54.019237959993724,7339,57435,587,212.51759948679364,54.019167341840756,0.25868878939888945
7339,56772,654,212.52475401342167,53.22609571239027,7338,57805,617,212.524780683242,53.22603300111929,0.23296258921893898
7339,56772,654,212.52475401342167,53.22609571239027,7338,57843,617,212.524780683242,53.22603300111929,0.23296258921893898
7339,56715,408,212.59149164813726,52.63708389897312,7339,57428,386,212.5914667264887,52.63700996234608,0.27168339883602594
7339,56715,408,212.59149164813726,52.63708389897312,7338,58174,391,212.5914667264887,52.63700996234608,0.27168339883602594
3858,55273,824,212.59849654815247,35.361325918078236,10760,58224,162,212.59849654608297,35.3613259189522,6.842068129576306E-6
7339,56799,628,212.74173487055143,54.09336764091315,7338,57159,635,212.74179451784715,54.09331560413194,0.22572622265978592
7339,56799,628,212.74173487055143,54.09336764091315,7339,57510,632,212.74179451784715,54.09331560413194,0.22572622265978592
7339,56722,668,212.75482085280137,53.391108049072926,7340,57570,647,212.75482235108333,53.39103280292563,0.2709052271518458
7339,56799,368,212.75636728971608,52.06733152979617,7338,57874,354,212.75630021229318,52.06727464938197,0.25291622525525737
7339,56799,368,212.75636728971608,52.06733152979617,7338,57166,408,212.75630021229318,52.06727464938197,0.25291622525525737
7339,56799,652,212.7632120736002,53.26432204706233,7338,57038,646,212.7632361911398,53.264263584050624,0.21677898260406459
7339,56799,652,212.7632120736002,53.26432204706233,7338,57817,648,212.7632361911398,53.264263584050624,0.21677898260406459
7339,56799,652,212.7632120736002,53.26432204706233,7339,57892,652,212.7632361911398,53.264263584050624,0.21677898260406459
7339,56799,379,212.76728967016032,52.29881622564802,7340,57185,375,212.7672377205267,52.29873380915381,0.31797963998318995
7339,56799,651,212.82250422287512,53.34618185570409,7339,57435,653,212.82250774542527,53.34610644471436,0.2715850955316713
7339,56799,651,212.82250422287512,53.34618185570409,7339,57918,653,212.82250774542527,53.34610644471436,0.2715850955316713
7339,56772,598,212.90484497170655,53.86860122272849,7339,57451,634,212.90487443386837,53.86852675048076,0.27529772308437855
7339,56772,376,212.9517116786256,52.19189213199131,7339,57918,356,212.95164856572922,52.191819845204364,0.29516161262783813
7339,56722,342,213.03808808398625,52.59355826526761,7339,57428,348,213.03806787867438,52.59347964888141,0.28644754772966147
7339,56722,342,213.03808808398625,52.59355826526761,7339,57492,350,213.03806787867438,52.59347964888141,0.28644754772966147
7339,56799,679,213.05909968228966,53.84874434815476,7338,57050,680,213.05914306189277,53.84867000906935,0.2830335447613584
7339,56813,663,213.0750888430122,54.30482665406749,7338,57874,664,213.07514563249504,54.30475749433636,0.276075790431424
7339,56799,347,213.1115919765686,52.689067456967415,7338,57859,370,213.11157356564087,52.688987010891864,0.2923791377076721
7339,56722,716,213.12358446723596,53.24222248089154,7339,57544,692,213.1236188747028,53.242154223329685,0.25666427784352136
7339,56722,716,213.12358446723596,53.24222248089154,7339,57510,692,213.1236188747028,53.242154223329685,0.25666427784352136
7340,56837,347,213.12497308210024,52.389959877406426,7338,57781,344,213.12493948117893,52.38988963998318,0.26341071359388446
7339,56799,701,213.2426984398864,54.18306881300314,7340,57106,710,213.24276390614324,54.183000266539146,0.28269349799137367
7340,56837,329,213.24642143704241,51.990339923840025,7338,57859,307,213.24638728533307,51.990296441647665,0.1738833696000863
7339,56772,675,213.2522041083824,54.04505185667835,7339,57918,707,213.2522950866691,54.04499871451964,0.27125837580278034
7339,56722,310,213.26830681606106,52.60146280722917,7338,57781,314,213.26827125276566,52.60139857041498,0.24397564656478404
7339,56722,310,213.26830681606106,52.60146280722917,7339,57901,328,213.26827125276566,52.60139857041498,0.24397564656478404
7340,56837,717,213.29350810456032,53.90965779472566,7339,57082,715,213.2936004221077,53.909604087143784,0.2751529851644951
7340,56837,717,213.29350810456032,53.90965779472566,7338,57874,717,213.2936004221077,53.909604087143784,0.2751529851644951
7339,56722,641,213.35770982917387,53.911334555574925,7340,57576,711,213.35780339896345,53.911278572017,0.2828220738601798
7339,56768,355,213.36443284604948,52.64778095458186,7340,57570,316,213.3644564452287,52.6477350677619,0.17304745934028934
