plate_dr12q,mjd_dr12q,fiberid_dr12q,ra_dr12q,dec_dr12q,ra_dr16q,dec_dr16q,plate_dr16q,mjd_dr16q,fiberid_dr16q,separation
6449,56356,168,162.77537399286942,27.924255581890815,162.77537399340676,27.92425558173855,10475,58137,384,1.7949298598064228E-6
6444,56339,140,162.9369887983934,32.776989458086234,162.93698879906535,32.77698945809516,10268,58487,468,2.034087042245945E-6
6437,56340,808,163.61525680405288,26.931616842517993,163.6152568068494,26.931616843614698,10473,58142,496,9.805675472917912E-6
4625,55632,564,163.9231788006386,39.94204617092486,163.92317879730425,39.94204617412839,8821,57731,902,1.4754683982639422E-5
6418,56354,596,164.0778875921353,24.946329828554063,164.0778875949979,24.94632983003651,10467,58138,745,1.0760587744915559E-5
4629,55630,971,164.2163607061985,39.85751243475822,164.21636070630123,39.85751243475907,8820,57449,666,2.838817131285616E-7
4624,55654,778,164.69093551198085,42.028115976005225,164.6909355116831,42.02811597673278,8366,57432,605,2.737538472202412E-6
6707,56383,876,164.73314365845496,55.136642256442315,164.73314367656337,55.136642262451694,8172,57423,874,4.308873962288576E-5
6446,56363,74,165.25266410774637,28.18908751873737,165.25266411085562,28.189087517739498,10478,58171,194,1.0499329151679719E-5
6443,56367,698,165.57326977053492,30.51294859906128,165.57326979477517,30.51294860400671,11386,58514,141,7.725928087531448E-5
7101,56659,302,166.16293802536046,55.5726502621724,166.16288216546292,55.57258581525003,8178,57428,51,0.2583678335183432
6442,56369,996,166.36656078295468,32.94902230315142,166.3665607869005,32.94902230307429,10266,58462,367,1.1923393169711175E-5
6440,56370,574,166.44141271917056,32.92923972910471,166.44141272651055,32.929239729898285,10266,58462,334,2.2362054435565722E-5
7101,56659,812,166.74573508381175,56.178086267539456,166.74578133383605,56.17803157001586,8178,57428,25,0.21763010332734675
4626,55647,46,166.7510055446338,36.00871990972619,166.75100555561517,36.00871991069409,10267,58223,675,3.216844888500462E-5
6699,56411,610,167.50953685886736,52.0112370474577,167.50953686336425,52.01123705386248,8165,57374,188,2.5118149928424238E-5
6441,56364,364,167.76735200538292,28.499562012195216,167.7673520075075,28.499562011552904,11357,58522,615,7.108204327750324E-6
6692,56390,720,168.41989890407913,50.16035907393681,168.41989890769435,50.16035907440012,7395,57131,778,8.502944681918338E-6
4623,55621,312,168.98986579672928,34.08057673053531,168.98986580183958,34.08057673085386,10265,58512,692,1.5280516011100774E-5
4621,55649,956,169.26590509719708,40.03097074743121,169.26590509521225,40.03097074807659,8819,57450,834,5.944114409361484E-6
6705,56636,983,170.15277031794773,54.34885900453908,170.1527703641039,54.348859006152566,8170,57131,443,9.702145662610058E-5
6692,56390,34,170.92334563690386,49.35622411564463,170.92334563509502,49.35622411417218,7397,57129,808,6.788900111680962E-6
6648,56383,112,171.05319834176072,44.6718720855823,171.05319834208194,44.671872083991474,8361,57731,960,5.785706537848341E-6
4617,55617,792,171.15490949158854,39.85154069915046,171.1549094867844,39.85154070073654,8844,57424,680,1.4453186286425607E-5
6691,56413,294,171.2384004322488,50.208647800265666,171.23840042884805,50.20864780077578,8160,57071,99,8.047580031959775E-6
6698,56637,234,171.70136662975523,53.00304960108791,171.70136660717128,53.00304959597435,8164,57127,158,5.2274108524889556E-5
4619,55599,230,172.11650446327076,33.552618510566965,172.1165044624332,33.55261851050293,10263,58464,814,2.5233509118609452E-6
4648,55673,570,172.225224945035,38.4666548329058,172.22522494957678,38.466654832017376,8874,57426,712,1.3195369258840815E-5
6646,56389,400,172.422304160344,44.32156297002712,172.42230415965713,44.32156297432787,8362,57732,780,1.558344166504187E-5
4615,55618,436,172.58807859219854,35.66135367802205,172.58807860594658,35.66135367688694,10264,58162,770,4.041896761957698E-5
4619,55599,144,172.61724929796696,33.599281154845265,172.61724929747893,33.59928115480937,10263,58464,858,1.469055753291005E-6
4615,55618,358,173.01229889606958,35.88349503343618,173.0122989172274,35.88349503514214,8874,57426,122,6.20171307027641E-5
4615,55618,692,173.10079333761928,36.15124287878429,173.10079334212804,36.151242878298895,10264,58162,879,1.3222318577891428E-5
4699,55684,214,173.29546412092412,41.290117387379205,173.2954641210049,41.29011738743212,8368,57431,13,2.8988934839019904E-7
7099,56666,663,173.2966217343867,59.232742776818036,173.2966587843802,59.23267404359751,8183,57375,985,0.256674505224853
6685,56412,113,173.52752762723884,48.69353139658849,173.5275276297702,48.69353139622725,7399,57162,831,6.154218751446677E-6
6685,56412,975,173.772705418134,48.987921646730086,173.77270540955152,48.98792164046444,7399,57162,869,3.0329330345915133E-5
6690,56416,363,174.18895918759767,51.17981764582555,174.18895918428214,51.17981764542651,8159,57064,898,7.619030911699261E-6
7099,56666,192,174.6392514069268,58.464862243678134,174.63934848266518,58.46482220792741,8176,57131,916,0.23277082852549616
7099,56666,876,174.76340306127207,58.90921745465227,174.7635084700205,58.90916367904922,8238,58171,390,0.27545832814773835
4698,55623,480,175.13760491103082,41.61936153743809,175.13760491039667,41.61936153703419,8369,57451,199,2.242084357495997E-6
4646,55622,438,175.1762109788343,34.86364438547174,175.1762109802055,34.86364438529279,10262,58543,765,4.101238816903521E-6
4698,55623,694,175.70885934058862,41.76621446434143,175.70885936021782,41.76621446485917,8369,57451,882,5.273989563859758E-5
7091,56658,522,176.11106503317026,58.20230374094646,176.11110419078454,58.20225227079762,8238,58171,247,0.19962632233625208
4654,55659,158,176.62227501265593,39.530072393020404,176.62227501560227,39.53007239198045,8842,57424,698,8.996899653613791E-6
6689,56396,572,177.03267854084135,53.411918219802615,177.03267854370523,53.41191822281481,8228,57423,534,1.2464157433245747E-5
4653,55622,926,177.4939069269216,37.85417232885693,177.49390692533723,37.85417232917886,8842,57424,126,4.650269053791646E-6
4697,55660,452,178.0591267576337,39.78669898993631,178.05912675867938,39.7866989895515,8842,57424,928,3.207350197121925E-6
4650,55648,364,178.27142905157592,34.73587265616377,178.2714290511605,34.735872656215214,10260,58173,290,1.242900785048533E-6
6639,56385,728,178.7093736724724,43.067907084204364,178.70937367574263,43.067907086432314,8371,57786,332,1.1760105250134641E-5
7091,56658,838,179.1449860664684,57.71565478908211,179.14500072890917,57.715572439105266,8234,57450,805,0.29779750918339953
4647,55621,164,179.5541120395581,33.22431103383692,179.55411203264651,33.224311032979784,10275,58467,398,2.1041864790885035E-5
7098,56661,153,180.05986260465937,59.46244304215796,180.0599426331836,59.462359715447896,8237,58162,722,0.3337882038208761
6683,56416,951,180.32413495968288,51.94358934916653,180.3241349522848,51.943589342517164,8225,57375,629,2.9026737925084484E-5
6677,56385,994,181.06467236098848,49.270467277601696,181.0646723781083,49.27046727451884,7423,57135,410,4.1717114428246975E-5
6672,56386,622,181.50615588672605,48.826918373722975,181.50615587355975,48.82691837605563,7423,57135,313,3.231445726689486E-5
6676,56389,282,182.33707803181125,49.8056317505286,182.3370780310498,49.80563175005531,7423,57135,819,2.4561909041176037E-6
6634,56367,932,182.8499742667687,42.37635634417789,182.84997426737664,42.37635634452866,8383,57518,598,2.051476052762199E-6
6672,56386,872,182.85845023239565,48.849169319180625,182.85845023066156,48.84916931949886,7424,57160,598,4.264746779151394E-6
6969,56420,858,183.631684746304,59.142620529773446,183.63172016135334,59.14253628001826,8236,58197,574,0.31026842528045645
6833,56413,490,183.77874785015402,55.101342565448725,183.77874783805782,55.10134256320217,8214,57867,619,2.6193811215429643E-5
6688,56412,38,184.27357162358805,54.5459532861923,184.27357162268422,54.545953285647236,8214,57867,340,2.7225972167319064E-6
4612,55590,143,184.50229983880303,32.85677016277252,184.50229985128436,32.856770164947974,10246,58171,363,3.854881095807959E-5
6632,56366,180,184.55464233790997,40.00383978007536,184.55464234253589,40.00383977855726,8834,57458,550,1.3877889670816843E-5
4613,55591,933,184.76458354909687,35.85442002775479,184.76458355846745,35.85442002748052,8865,57426,49,2.735955318398389E-5
3967,55704,526,185.4278518726719,39.87505535724597,185.4278518728874,39.87505535715022,8834,57458,723,6.879479545218276E-7
6477,56365,899,185.9351188189932,31.473303388236197,185.9351188288516,31.47330339023914,11395,58488,674,3.111609730022687E-5
6968,56443,372,186.26825263283052,58.90710318301733,186.26829603857317,58.90704282752731,8236,58500,860,0.23178126456663117
3965,55302,206,186.7300109909515,36.275855226276555,186.73001100011453,36.275855225602896,8866,57457,138,2.670364692768733E-5
3967,55704,828,187.343052843436,40.66801216687173,187.3430528401181,40.6680121685879,8384,57513,186,1.0965895259455925E-5
6681,56419,77,187.86461365066606,53.00575924455726,187.8646136524464,53.00575924471189,8221,58198,508,3.896637060226632E-6
4702,55618,506,188.13356195178022,42.30132566045865,188.13356194896338,42.30132565901708,8384,57513,924,9.120610974641225E-6
6670,56389,348,188.15872387294218,48.7818878104661,188.15872387127547,48.781887812294435,7418,57165,171,7.678173654480285E-6
6479,56364,906,188.67769732987898,33.15679853603033,188.6776973264259,33.15679853546563,10249,58467,360,1.0603673178745091E-5
6479,56364,956,189.14623880567493,33.14065614409137,189.14623880254413,33.14065614358224,10249,58467,276,9.61375376111592E-6
3968,55590,918,189.90483923984797,36.222776678165616,189.90483924640353,36.22277667766161,10248,58220,588,1.912491256378308E-5
6617,56365,646,190.0319622377647,44.0857372663432,190.03196223560542,44.08573726040626,8374,57783,975,2.2090323757255512E-5
3969,55307,938,190.49702872459255,37.44874834733183,190.49702872268597,37.44874834758577,8868,57781,574,5.5252119480063364E-6
6666,56371,688,191.1544221401275,47.928739281506466,191.15442213240345,47.92873928577094,7415,57097,245,2.414197368100516E-5
3973,55323,584,191.22978348138457,37.59418142601965,191.22978347148816,37.59418142589538,8868,57781,682,2.8232716963089606E-5
6832,56426,978,191.6753126758592,56.25226080932452,191.67531268253185,56.25226080286274,8231,58199,227,2.6818373112323918E-5
4702,55618,382,191.71479384141173,41.36139695565856,191.7147938425049,41.36139695612639,8386,57518,487,3.4001595262149126E-6
4703,55617,650,192.06582120662296,41.68735839769998,192.06582120561725,41.6873583972537,8386,57518,573,3.145041318323984E-6
3971,55322,974,192.34102877812012,35.15597025051928,192.3410287810815,35.15597024984943,10248,58220,1000,9.043694626829148E-6
6836,56443,966,192.38476725981081,58.467490119205166,192.3847672566656,58.46749011545851,8213,58193,471,1.473059544257195E-5
3971,55322,984,192.43669299819868,34.95905826478695,192.43669299702844,34.95905826478511,10248,58220,12,3.452709975134728E-6
6679,56401,368,192.77525540317856,53.41732790300469,192.775255394782,53.417327900776975,8217,58172,292,1.971956371179983E-5
6665,56390,528,192.93837054155767,48.71056955738418,192.93837054352292,48.71056955830823,7412,57162,410,5.732422187578863E-6
3974,55320,748,193.78270808382842,35.43809626741001,193.7827080849765,35.438096267094075,8869,57481,257,3.5542206488611713E-6
6673,56419,906,194.25791208856288,53.21939599126497,194.2579120974405,53.219395993538875,8222,57431,822,2.0813258640079276E-5
6831,56426,776,194.28721909518126,56.8815294270703,194.28721908718657,56.88152943569972,8215,58197,596,3.481907708904026E-5
6835,56420,330,194.64537703458703,59.01681038477666,194.64537704067843,59.01681037320303,8213,58487,816,4.316728712525175E-5
6619,56371,958,195.1965252853563,43.96130367485458,195.196525272072,43.96130367438902,8376,57786,199,3.4464567998782246E-5
6760,56425,523,195.41285809638063,55.26859863876712,195.41285809081114,55.268598636127166,8215,58197,296,1.4859747714468074E-5
6488,56364,742,195.71350954257693,34.03807781480284,195.71350954776378,34.03807781421002,10251,58173,162,1.56198735408251E-5
3976,55302,968,196.10292925734038,39.770639625759415,196.10292925681938,39.77063962710183,8838,57870,644,5.043136510315174E-6
6835,56420,134,196.13219643888615,58.61030652150399,196.13219643825636,58.61030652279628,8213,58193,70,4.799769911770828E-6
6755,56413,896,196.87210037107528,50.377811575890824,196.8721003684255,50.37781158036228,8223,57429,294,1.7208377558893613E-5
6760,56425,782,197.3501963435421,55.95327086904596,197.35019634023917,55.95327086578637,8215,58197,33,1.3491352308490251E-5
6755,56413,92,197.39070984633673,49.451394792762976,197.39070984875076,49.45139478879809,7410,57104,898,1.5350983988744025E-5
6487,56362,834,197.75549588592935,32.20753467991541,197.75549589936924,32.20753468234834,10253,58487,243,4.1864962592395425E-5
6830,56429,296,198.00832464600018,56.64949474722783,198.00832463971193,56.649494741134596,8204,58146,587,2.522018224108375E-5
6759,56416,974,198.29683770126073,52.98041973151317,198.2968377027593,52.98041973185603,8218,57519,50,3.4748008669240347E-6
3979,55597,318,198.3725075728975,36.12790493589475,198.37250757898218,36.12790493374342,8871,57519,780,1.9313459033741993E-5
6754,56414,618,198.37999673737923,51.5596796362494,198.37999671781012,51.55967963200858,8223,57429,939,4.638255197233408E-5
6754,56414,222,199.61493777308158,50.59477563316798,199.61493776278374,50.59477563110757,8210,57426,342,2.4674774096564272E-5
3979,55597,930,199.65375790359496,36.642788016565724,199.6537578970792,36.64278801737338,8871,57519,964,1.9044289905885298E-5
6758,56415,644,199.7217013713714,53.480467843906986,199.72170136935648,53.48046784306662,8207,57431,711,5.271252365228832E-6
6623,56367,728,199.86489062503557,44.94903729104514,199.8648906245882,44.94903729035346,8378,57785,628,2.7384822769865852E-6
3983,55603,466,200.70640440101658,35.98941280424662,200.7064044052516,35.98941280280248,8875,57779,307,1.3386698773442011E-5
6622,56365,453,200.82358686638693,41.67961815919181,200.82358686495417,41.67961815866408,8388,57488,40,4.295374207108658E-6
6754,56414,50,201.03075117309004,50.22335513658665,201.03075119047898,50.22335513343835,7433,57166,1000,4.1624121173727505E-5
6758,56415,846,201.14606905373904,53.77358299354003,201.14606906292892,53.77358299726658,8205,58143,441,2.371167827921759E-5
6622,56365,400,201.2616240091239,42.294341177756294,201.26162401756392,42.29434117755932,8389,57488,759,2.2486212583567338E-5
6622,56365,643,201.38812415229955,42.82782780371545,201.38812415259488,42.82782780371584,8389,57488,744,7.796853862865822E-7
6622,56365,392,201.4062624899433,42.1586717776413,201.40626250066612,42.15867178167167,8389,57488,765,3.208361855259495E-5
6492,56362,654,201.8448164819511,32.89262638568746,201.84481648182413,32.89262638568486,10257,58526,780,3.8399869105431547E-7
6829,56453,734,202.00516311390788,57.520265407086434,202.00516310477312,57.52026539934931,8201,58146,159,3.297995435512903E-5
3984,55333,734,202.10534823346222,38.44391696049715,202.10534823565274,38.443916959726806,8845,58159,171,6.770364799054632E-6
4708,55704,470,202.57995289989964,39.748821188783324,202.57995290000423,39.74882118802617,8845,58159,887,2.741096684314373E-6
6622,56365,866,202.78582648384722,43.16827253476067,202.78582651784103,43.16827253478496,8379,57787,458,8.925595867228125E-5
6757,56416,306,203.2462511065345,53.34115153254147,203.24625112652086,53.34115153424544,8208,57430,695,4.339402655367393E-5
6626,56330,512,203.28564439453243,42.5901387653369,203.28564439571574,42.59013876532714,8390,57485,666,3.1364285878552307E-6
6757,56416,268,203.5802247621682,53.18817315505319,203.58022476833764,53.188173155572485,8208,57430,758,1.3438634385314405E-5
6829,56453,917,203.60126153200764,58.22138454155015,203.60126152854963,58.22138453728264,8201,58146,986,1.6703458338107318E-5
6757,56416,902,204.88215659787033,54.39588335486569,204.8821565816872,54.3958833534818,8205,58143,26,3.428137958104823E-5
6626,56330,760,205.26332428246815,43.35520254715432,205.26332428393704,43.35520254882868,8379,57787,66,7.149593006067371E-6
6628,56366,348,205.50168504034878,44.240071854665544,205.50168506002632,44.24007185489224,8379,57787,970,5.075732194535192E-5
3986,55329,971,205.84232316923004,35.60699353753598,205.84232317112088,35.60699353688357,10256,58193,807,6.0120249266877105E-6
6805,56442,762,206.61547785689808,57.897552893935824,206.61547786177147,57.897552899265506,8199,57428,460,2.1332233240094E-5
6744,56399,67,206.63672257944015,49.07787044491817,206.63672257860844,49.0778704446211,7431,57162,831,2.2338841230050136E-6
6827,56428,922,206.66943725614087,55.723397919422645,206.66943725886483,55.723397914458765,8202,58158,42,1.8703932098351946E-5
6628,56366,125,206.91668656426634,43.72785980175053,206.91668656304782,43.72785980041419,8380,57520,308,5.7613262644938445E-6
6756,56426,410,207.05344659310737,52.25968850999457,207.05344658261694,52.25968850934403,8209,57427,721,2.323401740932769E-5
6740,56401,175,207.18534973378888,50.72898473832792,207.185349725531,50.728984736975335,8209,57427,300,1.943754715327847E-5
3856,55269,108,207.43483764631378,33.230498705214764,207.43483764761376,33.23049870515495,10259,58190,335,3.920555123911272E-6
6631,56364,324,207.7202554343883,41.29157642638585,207.7202554427393,41.29157642301598,8392,57483,446,2.5640237111254878E-5
3852,55243,844,208.13991996615448,37.961717601373216,208.1399199661637,37.96171760235847,8848,57875,420,3.5470076724073144E-6
3852,55243,52,208.76909217399447,36.633889481555464,208.76909217406381,36.63388948024771,8878,57785,768,4.71217723005163E-6
6745,56425,222,208.87201351081438,48.835755683275636,208.87201352336166,48.83575568087371,7432,57107,780,3.096375607190486E-5
3857,55272,700,209.4268415367753,34.46255750498929,209.42684154228377,34.46255750384029,10259,58190,984,1.686527034176456E-5
6630,56358,228,210.27367207660177,40.27509844443981,210.27367207533655,40.27509844490614,8505,57834,466,3.859342848092912E-6
6058,56090,268,210.97256326444878,42.087464812060645,210.97256326400125,42.08746481167513,8505,57834,706,1.8318319550398217E-6
5169,56045,540,211.2379778751129,40.62310867432057,211.2379778740699,40.623108673508206,8505,57834,276,4.083471777304107E-6
3854,55247,938,211.31511680794034,36.86365599805229,211.31511681260753,36.863655996973826,10760,58224,614,1.3992058491212505E-5
7339,56799,518,211.38439875373075,53.06714064661516,211.3843993043277,53.06709484711642,7338,57805,518,0.1648824972178522
7340,56837,510,211.42719283518824,53.38993355044376,211.42721285322358,53.38987323329852,7338,57817,509,0.22135392167618745
7339,56799,520,211.4786496525133,53.05659217135002,211.4786512635124,53.05654643411926,7339,57428,520,0.16469092265631383
7339,56722,558,211.60252519613277,53.294442892509565,211.60255219045092,53.29438629433095,7338,57805,537,0.21187090123685778
7339,56722,553,211.62822077796773,53.46485678703195,211.62822372123304,53.46479099504585,7340,58230,527,0.23693513010859119
7339,56722,491,211.7733127559842,52.71416184060863,211.7733316562746,52.71411088442689,7339,57492,487,0.18801607452792812
7339,56813,509,211.83140366452895,53.56415944413906,211.8314157584967,53.56409062593316,7338,57859,527,0.24909136647883912
7339,56799,459,211.85032342262525,52.30803630754706,211.85028106661298,52.30796635711081,7340,58258,325,0.26852541567104943
7340,56837,458,211.86114157831872,52.33707359088938,211.86114522007026,52.33700500294414,7340,57570,454,0.24704651073500816
7339,56799,557,211.88125853485224,53.851919232735,211.88125610668877,53.85187094919576,7338,57805,557,0.17389720456863686
4711,55737,894,211.95165792346293,39.00703989500582,211.95165792587972,39.007039894276474,10759,58526,930,7.252781364789559E-6
7339,56780,465,211.9829794777758,52.51126794003941,211.98297571999908,52.51119531790153,7338,57159,468,0.2615693038578074
7339,56799,525,212.02518094801303,53.679673872634275,212.025192920741,53.67961099254077,7338,58174,523,0.22780334322541063
6750,56367,58,212.04047909350547,46.196357810509284,212.0404790892954,46.196357809351674,8500,57432,551,1.1288383589338366E-5
7339,56780,479,212.05326071305188,52.95247015145699,212.05323482219904,52.952404199739604,7338,57843,474,0.24397663302531605
6055,56102,656,212.07878600520218,45.120952064567646,212.07878600310045,45.120952066167824,8500,57432,462,7.854176098776069E-6
7339,56799,434,212.18203714010974,52.82815538373038,212.182010849847,52.82807838098443,7339,57934,442,0.2830467686140346
7339,56799,565,212.19427673488838,53.60384278733305,212.19427745974318,53.60377031883705,7338,57050,570,0.2608911803769534
7339,56799,561,212.20591144349004,53.68090511424068,212.2059194972871,53.68083276089542,7339,57518,563,0.26103750247078816
7339,56780,431,212.21519313076865,52.69291348439716,212.2151681664057,52.69283404876632,7339,57518,429,0.29110967718277336
7340,56837,443,212.23177343497747,51.920118005493805,212.2317143398534,51.92006391519192,7338,57805,423,0.23480670429847708
7340,56837,599,212.28711869797806,53.96811994031614,212.2871312004384,53.96806500127548,7339,57901,594,0.1995447653895458
7339,56720,445,212.31785292862833,52.00622835199381,212.31777543270022,52.00615310013721,7339,57934,435,0.32075528079036586
7339,56799,595,212.33543202205337,53.9127174114527,212.3354422817152,53.91265380608373,7339,57428,595,0.23001048425059628
7339,56772,429,212.34584453414823,52.7162766799934,212.34581606644701,52.71619759044229,7338,57159,464,0.2914118511258328
7340,56837,429,212.36247238355446,52.659345805992125,212.36244750034032,52.65926867192898,7339,57510,428,0.28294859859709587
7339,56813,598,212.43701912423688,53.83414585490588,212.43701933653296,53.83408571030973,7338,57789,596,0.2165210158590085
7339,56799,424,212.44094079930204,52.66407810671944,212.44091784983647,52.66400151922539,7338,57159,440,0.2802310550108662
7339,56772,423,212.47636726858076,52.42468302525602,212.476358732388,52.42460857178658,7338,57843,441,0.2686867753639617
6797,56426,717,212.4769689837135,55.78446999351369,212.47696898787052,55.78446999485577,8427,57846,260,9.70343210064894E-6
7340,56837,612,212.4949697541656,53.21135788906068,212.49499614419292,53.21129481502934,7338,57843,616,0.23408588873014124
7339,56799,581,212.5175768645151,54.019237959993724,212.51759948679364,54.019167341840756,7339,57492,589,0.25868878939888945
7339,56772,654,212.52475401342167,53.22609571239027,212.524780683242,53.22603300111929,7338,57805,617,0.23296258921893898
7339,56715,408,212.59149164813726,52.63708389897312,212.5914667264887,52.63700996234608,7339,57428,386,0.27168339883602594
3858,55273,824,212.59849654815247,35.361325918078236,212.59849654608297,35.3613259189522,10760,58224,162,6.842068129576306E-6
5169,56045,750,212.6912668699232,41.36323564054731,212.69126685401906,41.363235641293116,8504,57518,602,4.305557098189183E-5
7339,56799,628,212.74173487055143,54.09336764091315,212.74179451784715,54.09331560413194,7338,57159,635,0.22572622265978592
7339,56722,668,212.75482085280137,53.391108049072926,212.75482235108333,53.39103280292563,7340,57570,647,0.2709052271518458
7339,56799,368,212.75636728971608,52.06733152979617,212.75630021229318,52.06727464938197,7338,57874,354,0.25291622525525737
7339,56799,652,212.7632120736002,53.26432204706233,212.7632361911398,53.264263584050624,7338,57038,646,0.21677898260406459
7339,56799,379,212.76728967016032,52.29881622564802,212.7672377205267,52.29873380915381,7340,57185,375,0.31797963998318995
7339,56799,651,212.82250422287512,53.34618185570409,212.82250774542527,53.34610644471436,7339,57435,653,0.2715850955316713
7339,56772,598,212.90484497170655,53.86860122272849,212.90487443386837,53.86852675048076,7339,57451,634,0.27529772308437855
7339,56772,376,212.9517116786256,52.19189213199131,212.95164856572922,52.191819845204364,7339,57918,356,0.2951616126278382
7340,56837,366,212.9649177664525,51.88410043928893,212.96484782038735,51.88405296538872,7340,58289,366,0.2310126195981886
7339,56799,679,213.05909968228966,53.84874434815476,213.05914306189277,53.84867000906935,7338,57050,680,0.2830335447613584
7339,56813,663,213.0750888430122,54.30482665406749,213.07514563249504,54.30475749433636,7338,57874,664,0.276075790431424
7339,56799,347,213.1115919765686,52.689067456967415,213.11157356564087,52.688987010891864,7338,57859,370,0.2923791377076721
7339,56722,716,213.12358446723596,53.24222248089154,213.1236188747028,53.242154223329685,7339,57544,692,0.25666427784352136
7340,56837,347,213.12497308210024,52.389959877406426,213.12493948117893,52.38988963998318,7338,57781,344,0.26341071359388446
7340,56837,324,213.19031715304956,51.88254039175625,213.19024388110046,51.88250351666023,7339,57463,361,0.21008200620041076
7339,56799,696,213.2250028830311,53.13748070218626,213.22503680810667,53.13740772370824,7339,57510,696,0.27274709419225784
7339,56799,668,213.2265148228536,54.23640561860741,213.22658225333345,54.23633534951814,7340,58258,664,0.2900365656432171
7340,56837,329,213.24642143704241,51.990339923840025,213.24638728533307,51.990296441647665,7338,57859,307,0.1738833696000863
7339,56722,310,213.26830681606106,52.60146280722917,213.26827125276566,52.60139857041498,7338,57781,314,0.24397564656478404
7339,56722,641,213.35770982917387,53.911334555574925,213.35780339896345,53.911278572017,7340,57576,711,0.2828220738601798
7339,56768,355,213.36443284604948,52.64778095458186,213.3644564452287,52.6477350677619,7340,57570,316,0.17304745934028934
7339,56722,660,213.39207967265264,53.90848801081766,213.3921738786355,53.908430872246385,7340,58289,720,0.28674774151108656
7339,56799,307,213.40338168908613,52.822073905006995,213.40339077969765,52.82200158099107,7338,57843,336,0.26111643066628637
7339,56799,318,213.41881288203808,52.60518157878639,213.41876975823848,52.60511989081633,7340,57570,307,0.24126134617648512
7340,56726,294,213.4495180621886,52.20143955924393,213.4494590295609,52.20137102565626,7339,57544,296,0.2789912159026101
7339,56799,738,213.46735451382006,53.409773268075156,213.46734165261995,53.40968534208317,7339,57518,734,0.31773449836460393
7339,56799,723,213.4894564493485,53.7703110683842,213.48950297120592,53.770236925395444,7338,57817,725,0.284677562021411
7339,56772,704,213.49540033145757,54.45172037260822,213.49544578856376,54.45166475262393,7338,58174,706,0.22168623503249946
7339,56813,264,213.53565537086521,52.67749594160944,213.53568775286672,52.67743536989691,7338,57789,292,0.22922692187878552
7339,56722,753,213.55673589911157,54.30190540032214,213.55678571114342,54.30184978698142,7339,57463,745,0.2259033360873756
7339,56799,726,213.56811119235118,53.585752405536226,213.56809733461407,53.58566579877781,7339,57544,722,0.31318761443924925
7339,56799,734,213.58563972524524,53.3713848925671,213.5856333019634,53.37129824051378,7339,57428,738,0.31225232203919334
7339,56799,266,213.5897653890131,52.4945242683631,213.58973977254396,52.494474631059674,7338,58127,266,0.18730746755853236
7340,56837,282,213.60815754533897,51.63384971410043,213.60814024812547,51.633802654640014,7339,57892,243,0.1737669361573731
7339,56722,297,213.66280969942815,52.104549235529696,213.6627581252718,52.104484095191,7338,57067,296,0.2607643166426021
7339,56799,754,213.6656306449823,54.08016564178005,213.66567241062944,54.08009512213876,7339,57934,754,0.26875791410397015
7340,56837,743,213.720863085318,54.33129821359833,213.72091139595398,54.33123960842584,7339,57428,743,0.2340859875794816
7340,56837,244,213.72810346916145,51.65379826050719,213.72805232045914,51.653769910522726,7338,57166,300,0.1531892625084217
7339,56799,764,213.75548122026214,53.41077886628862,213.75546083457883,53.41070276167984,7338,57159,773,0.2774469246237644
7340,56726,272,213.76175344484608,52.90040174971553,213.76175396614804,52.90034918467662,7340,57185,274,0.18923752598335775
7339,56799,275,213.76415476665565,52.92238775048845,213.7641572479811,52.92233536436397,7338,57859,291,0.18866692946735703
7339,56722,781,213.78570335229836,53.48807172239501,213.785683490453,53.48799433010601,7340,58230,765,0.2818416609799686
7339,56799,247,213.85014217439513,51.70173897414052,213.85009489834624,51.70170500128492,7338,57050,247,0.16150407366081249
7340,56837,786,213.8935370522031,54.45854979230611,213.8935338922832,54.45847057279006,7339,57544,782,0.2852669097289285
7340,56837,255,213.92499678245824,52.3227746225179,213.9249706392117,52.322720093996296,7338,57789,236,0.20455765588632865
7339,56768,777,213.9762799047514,53.8992533026451,213.9763414435459,53.89917289088087,7338,57050,793,0.31755133215203274
7339,56799,772,213.97696152592425,53.28532572541004,213.9769189141789,53.28525576644745,7338,57050,772,0.26802991855164304
7340,56837,246,214.00677740084456,51.737427703104615,214.0067344166402,51.73739284979393,7340,57570,242,0.15787989764297589
7340,56837,785,214.02019523556902,54.444488787922054,214.02017817264453,54.44440873968927,7338,57859,782,0.2903788820477703
7339,56799,774,214.0327053751471,53.2598012928459,214.032655317165,53.25973081857199,7340,57576,761,0.27565920780793524
7339,56722,243,214.0380975983099,51.824004340139474,214.03808899524788,51.82396614022666,7339,57934,225,0.13884560240601743
7339,56720,767,214.05430565813475,54.23761338903764,214.05433312852836,54.237536821050696,7340,57576,792,0.28163875803522015
7339,56799,834,214.13105381982973,54.28890087719945,214.13107914440997,54.28882374078964,7339,57451,828,0.28274399271632406
6746,56386,36,214.15336470907312,49.22952776166393,214.15336471452008,49.22952776040654,8435,57487,27,1.358185026889957E-5
7339,56772,218,214.19674394872158,52.18764298089303,214.1966913876538,52.187572635194904,7338,57781,213,0.27855034420132624
7340,56837,214,214.21403296882588,52.15974575817284,214.2139825278419,52.15969269413125,7338,57050,211,0.2211379471123649
7339,56799,830,214.2361909077262,54.20663936290313,214.236212626353,54.20656233501683,7340,58230,834,0.2810456030514
